"--I heard you were round, said Blazes Boylan.",i heard you were round said blazes boylan
"     You hig, you hog, you dirty dog!      You think the ladies love you!      THE PRISON GATE GIRLS:", you hig you hog you dirty dog you think the ladies love you the prison gate girls
      If you see Kay      Tell him he may      See you in tea      Tell him from me., if you see kay tell him he may see you in tea tell him from me
"HORNBLOWER: _(In ephod and huntingcap, announces)_ And he shall carry the sins of the people to Azazel, the spirit which is in the wilderness, and to Lilith, the nighthag. And they shall stone him and defile him, yea, all from Agendath Netaim and from Mizraim, the land of Ham.",hornblower in ephod and huntingcap announces and he shall carry the sins of the people to azazel the spirit which is in the wilderness and to lilith the nighthag and they shall stone him and defile him yea all from agendath netaim and from mizraim the land of ham
"_(All the people cast soft pantomime stones at Bloom. Many bonafide travellers and ownerless dogs come near him and defile him. Mastiansky and Citron approach in gaberdines, wearing long earlocks. They wag their beards at Bloom.)_",all the people cast soft pantomime stones at bloom many bonafide travellers and ownerless dogs come near him and defile him mastiansky and citron approach in gaberdines wearing long earlocks they wag their beards at bloom
"MASTIANSKY AND CITRON: Belial! Laemlein of Istria, the false Messiah! Abulafia! Recant!",mastiansky and citron belial laemlein of istria the false messiah abulafia recant
"_(George R Mesias, Bloom's tailor, appears, a tailor's goose under his arm, presenting a bill)_",george r mesias blooms tailor appears a tailors goose under his arm presenting a bill
MESIAS: To alteration one pair trousers eleven shillings.,mesias to alteration one pair trousers eleven shillings
BLOOM: _(Rubs his hands cheerfully)_ Just like old times. Poor Bloom!,bloom rubs his hands cheerfully just like old times poor bloom
"_(Reuben J Dodd, blackbearded iscariot, bad shepherd, bearing on his shoulders the drowned corpse of his son, approaches the pillory.)_",reuben j dodd blackbearded iscariot bad shepherd bearing on his shoulders the drowned corpse of his son approaches the pillory
REUBEN J: _(Whispers hoarsely)_ The squeak is out. A split is gone for the flatties. Nip the first rattler.,reuben j whispers hoarsely the squeak is out a split is gone for the flatties nip the first rattler
THE FIRE BRIGADE: Pflaap!,the fire brigade pflaap
"BROTHER BUZZ: _(Invests Bloom in a yellow habit with embroidery of painted flames and high pointed hat. He places a bag of gunpowder round his neck and hands him over to the civil power, saying)_ Forgive him his trespasses.",brother buzz invests bloom in a yellow habit with embroidery of painted flames and high pointed hat he places a bag of gunpowder round his neck and hands him over to the civil power saying forgive him his trespasses
_(Lieutenant Myers of the Dublin Fire Brigade by general request sets fire to Bloom. Lamentations.)_,lieutenant myers of the dublin fire brigade by general request sets fire to bloom lamentations
THE CITIZEN: Thank heaven!,the citizen thank heaven
"BLOOM: _(In a seamless garment marked I. H. S. stands upright amid phoenix flames)_ Weep not for me, O daughters of Erin.",bloom in a seamless garment marked i h s stands upright amid phoenix flames weep not for me o daughters of erin
"_(He exhibits to Dublin reporters traces of burning. The daughters of Erin, in black garments, with large prayerbooks and long lighted candles in their hands, kneel down and pray.)_",he exhibits to dublin reporters traces of burning the daughters of erin in black garments with large prayerbooks and long lighted candles in their hands kneel down and pray
THE DAUGHTERS OF ERIN:,the daughters of erin
"     Kidney of Bloom, pray for us      Flower of the Bath, pray for us      Mentor of Menton, pray for us      Canvasser for the Freeman, pray for us      Charitable Mason, pray for us      Wandering Soap, pray for us      Sweets of Sin, pray for us      Music without Words, pray for us      Reprover of the Citizen, pray for us      Friend of all Frillies, pray for us      Midwife Most Merciful, pray for us      Potato Preservative against Plague and Pestilence, pray for us.", kidney of bloom pray for us flower of the bath pray for us mentor of menton pray for us canvasser for the freeman pray for us charitable mason pray for us wandering soap pray for us sweets of sin pray for us music without words pray for us reprover of the citizen pray for us friend of all frillies pray for us midwife most merciful pray for us potato preservative against plague and pestilence pray for us
"_(A choir of six hundred voices, conducted by Vincent O'brien, sings the chorus from Handel's Messiah alleluia for the lord god omnipotent reigneth, accompanied on the organ by Joseph Glynn. Bloom becomes mute, shrunken, carbonised.)_",a choir of six hundred voices conducted by vincent obrien sings the chorus from handels messiah alleluia for the lord god omnipotent reigneth accompanied on the organ by joseph glynn bloom becomes mute shrunken carbonised
 ZOE: Talk away till you're black in the face., zoe talk away till youre black in the face
"BLOOM: _(In caubeen with clay pipe stuck in the band, dusty brogues, an emigrant's red handkerchief bundle in his hand, leading a black bogoak pig by a sugaun, with a smile in his eye)_ Let me be going now, woman of the house, for by all the goats in Connemara I'm after having the father and mother of a bating. _(With a tear in his eye)_ All insanity. Patriotism, sorrow for the dead, music, future of the race. To be or not to be. Life's dream is o'er. End it peacefully. They can live on. _(He gazes far away mournfully)_ I am ruined. A few pastilles of aconite. The blinds drawn. A letter. Then lie back to rest. _(He breathes softly)_ No more. I have lived. Fare. Farewell.",bloom in caubeen with clay pipe stuck in the band dusty brogues an emigrants red handkerchief bundle in his hand leading a black bogoak pig by a sugaun with a smile in his eye let me be going now woman of the house for by all the goats in connemara im after having the father and mother of a bating with a tear in his eye all insanity patriotism sorrow for the dead music future of the race to be or not to be lifes dream is oer end it peacefully they can live on he gazes far away mournfully i am ruined a few pastilles of aconite the blinds drawn a letter then lie back to rest he breathes softly no more i have lived fare farewell
"ZOE: _(Stiffly, her finger in her neckfillet)_ Honest? Till the next time. _(She sneers)_ Suppose you got up the wrong side of the bed or came too quick with your best girl. O, I can read your thoughts!",zoe stiffly her finger in her neckfillet honest till the next time she sneers suppose you got up the wrong side of the bed or came too quick with your best girl o i can read your thoughts
"BLOOM: _(Bitterly)_ Man and woman, love, what is it? A cork and bottle. I'm sick of it. Let everything rip.",bloom bitterly man and woman love what is it a cork and bottle im sick of it let everything rip
ZOE: _(In sudden sulks)_ I hate a rotter that's insincere. Give a bleeding whore a chance.,zoe in sudden sulks i hate a rotter thats insincere give a bleeding whore a chance
BLOOM: _(Repentantly)_ I am very disagreeable. You are a necessary evil. Where are you from? London?,bloom repentantly i am very disagreeable you are a necessary evil where are you from london
"ZOE: _(Glibly)_ Hog's Norton where the pigs plays the organs. I'm Yorkshire born. _(She holds his hand which is feeling for her nipple)_ I say, Tommy Tittlemouse. Stop that and begin worse. Have you cash for a short time? Ten shillings?",zoe glibly hogs norton where the pigs plays the organs im yorkshire born she holds his hand which is feeling for her nipple i say tommy tittlemouse stop that and begin worse have you cash for a short time ten shillings
"BLOOM: _(Smiles, nods slowly)_ More, houri, more.",bloom smiles nods slowly more houri more
ZOE: And more's mother? _(She pats him offhandedly with velvet paws)_ Are you coming into the musicroom to see our new pianola? Come and I'll peel off.,zoe and mores mother she pats him offhandedly with velvet paws are you coming into the musicroom to see our new pianola come and ill peel off
