"--That's folk, he said very earnestly, for your book, Haines. Five lines of text and ten pages of notes about the folk and the fishgods of Dundrum. Printed by the weird sisters in the year of the big wind.",thats folk he said very earnestly for your book haines five lines of text and ten pages of notes about the folk and the fishgods of dundrum printed by the weird sisters in the year of the big wind
"He turned to Stephen and asked in a fine puzzled voice, lifting his brows:",he turned to stephen and asked in a fine puzzled voice lifting his brows
"--Can you recall, brother, is mother Grogan's tea and water pot spoken of in the Mabinogion or is it in the Upanishads?",can you recall brother is mother grogans tea and water pot spoken of in the mabinogion or is it in the upanishads
"--I doubt it, said Stephen gravely.",i doubt it said stephen gravely
"--Do you now? Buck Mulligan said in the same tone. Your reasons, pray?",do you now buck mulligan said in the same tone your reasons pray
"--I fancy, Stephen said as he ate, it did not exist in or out of the Mabinogion. Mother Grogan was, one imagines, a kinswoman of Mary Ann.",i fancy stephen said as he ate it did not exist in or out of the mabinogion mother grogan was one imagines a kinswoman of mary ann
Buck Mulligan's face smiled with delight.,buck mulligans face smiled with delight
"--Charming! he said in a finical sweet voice, showing his white teeth and blinking his eyes pleasantly. Do you think she was? Quite charming!",charming he said in a finical sweet voice showing his white teeth and blinking his eyes pleasantly do you think she was quite charming
"Then, suddenly overclouding all his features, he growled in a hoarsened rasping voice as he hewed again vigorously at the loaf:",then suddenly overclouding all his features he growled in a hoarsened rasping voice as he hewed again vigorously at the loaf
"     _--For old Mary Ann      She doesn't care a damn.      But, hising up her petticoats..._", for old mary ann she doesnt care a damn but hising up her petticoats
 He crammed his mouth with fry and munched and droned., he crammed his mouth with fry and munched and droned
The doorway was darkened by an entering form.,the doorway was darkened by an entering form
"--The milk, sir!",the milk sir
"--Come in, ma'am, Mulligan said. Kinch, get the jug.",come in maam mulligan said kinch get the jug
An old woman came forward and stood by Stephen's elbow.,an old woman came forward and stood by stephens elbow
"--That's a lovely morning, sir, she said. Glory be to God.",thats a lovely morning sir she said glory be to god
"--To whom? Mulligan said, glancing at her. Ah, to be sure!",to whom mulligan said glancing at her ah to be sure
Stephen reached back and took the milkjug from the locker.,stephen reached back and took the milkjug from the locker
"--The islanders, Mulligan said to Haines casually, speak frequently of the collector of prepuces.",the islanders mulligan said to haines casually speak frequently of the collector of prepuces
"--How much, sir? asked the old woman.",how much sir asked the old woman
"--A quart, Stephen said.",a quart stephen said
"He watched her pour into the measure and thence into the jug rich white milk, not hers. Old shrunken paps. She poured again a measureful and a tilly. Old and secret she had entered from a morning world, maybe a messenger. She praised the goodness of the milk, pouring it out. Crouching by a patient cow at daybreak in the lush field, a witch on her toadstool, her wrinkled fingers quick at the squirting dugs. They lowed about her whom they knew, dewsilky cattle. Silk of the kine and poor old woman, names given her in old times. A wandering crone, lowly form of an immortal serving her conqueror and her gay betrayer, their common cuckquean, a messenger from the secret morning. To serve or to upbraid, whether he could not tell: but scorned to beg her favour.",he watched her pour into the measure and thence into the jug rich white milk not hers old shrunken paps she poured again a measureful and a tilly old and secret she had entered from a morning world maybe a messenger she praised the goodness of the milk pouring it out crouching by a patient cow at daybreak in the lush field a witch on her toadstool her wrinkled fingers quick at the squirting dugs they lowed about her whom they knew dewsilky cattle silk of the kine and poor old woman names given her in old times a wandering crone lowly form of an immortal serving her conqueror and her gay betrayer their common cuckquean a messenger from the secret morning to serve or to upbraid whether he could not tell but scorned to beg her favour
"--It is indeed, ma'am, Buck Mulligan said, pouring milk into their cups.",it is indeed maam buck mulligan said pouring milk into their cups
"--Taste it, sir, she said.",taste it sir she said
He drank at her bidding.,he drank at her bidding
"--If we could live on good food like that, he said to her somewhat loudly, we wouldn't have the country full of rotten teeth and rotten guts. Living in a bogswamp, eating cheap food and the streets paved with dust, horsedung and consumptives' spits.",if we could live on good food like that he said to her somewhat loudly we wouldnt have the country full of rotten teeth and rotten guts living in a bogswamp eating cheap food and the streets paved with dust horsedung and consumptives spits
"--Are you a medical student, sir? the old woman asked.",are you a medical student sir the old woman asked
